index,model,Adherence to Instructions_score,Believable Character Actions_score,Nuanced Characters_score,Consistent Voice / Tone of Writing_score,Imagery and Descriptive Quality_score,Elegant Prose_score,Emotionally Engaging_score,Emotionally Complex_score,Coherent_score,Well-earned Lightness or Darkness_score,Sentences Flow Naturally_score,Overall Reader Engagement_score,Overall Impression_score,Meandering_score,Weak Dialogue_score,Tell-Don't-Show_score,Unsurprising or Uncreative_score,Amateurish_score,Purple Prose_score,Overwrought_score,Incongruent Ending Positivity_score,Unearned Transformations_score
19,deepseek-ai/DeepSeek-R1-0528,19.5,18.0,17.5,19.0,18.5,17.0,18.5,17.5,19.0,18.0,18.5,18.5,18.5,2.0,1.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0
20,deepseek-ai/DeepSeek-R1-0528,18.0,17.5,18.5,19.0,18.0,18.5,18.0,18.0,19.0,18.0,19.0,18.5,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,deepseek-ai/DeepSeek-R1-0528,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
22,deepseek-ai/DeepSeek-R1-0528,19.0,18.5,18.0,18.5,19.0,18.5,19.0,18.5,19.0,18.0,19.0,19.0,19.0,3.0,4.0,2.0,1.0,1.0,0.5,0.5,0.0,0.0
23,deepseek-ai/DeepSeek-R1-0528,19.5,18.0,17.5,18.5,19.0,18.0,19.0,18.5,19.0,18.5,19.5,19.5,19.5,2.0,3.0,1.5,2.5,1.0,0.5,1.5,1.0,1.5
24,deepseek-ai/DeepSeek-R1-0528,18.0,17.5,18.5,19.0,19.5,19.0,18.5,18.0,19.0,18.5,19.0,19.0,19.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
25,deepseek-ai/DeepSeek-R1-0528,19.5,18.0,17.5,18.5,19.0,18.5,19.0,18.5,19.0,18.0,19.0,19.5,19.5,3.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
26,deepseek-ai/DeepSeek-R1-0528,19.5,18.0,19.0,19.0,18.5,18.0,19.0,19.5,19.0,19.0,18.5,19.0,19.0,2.0,4.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
27,deepseek-ai/DeepSeek-R1-0528,19.5,18.0,19.0,19.0,18.5,18.0,19.5,19.5,19.0,19.0,18.5,19.5,19.5,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28,deepseek-ai/DeepSeek-R1-0528,19.0,18.5,18.0,18.5,17.5,17.0,18.0,17.5,18.0,17.0,18.0,18.5,18.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
29,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,17.0,18.5,19.5,19.0,18.5,18.0,19.0,18.0,19.0,18.5,19.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30,deepseek-ai/DeepSeek-R1-0528,18.0,17.5,18.5,19.0,19.5,18.0,18.0,18.5,19.0,18.5,19.0,19.0,19.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
31,deepseek-ai/DeepSeek-R1-0528,18.0,19.0,18.5,19.0,18.0,18.5,19.0,18.5,19.0,18.0,19.0,19.0,19.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
32,deepseek-ai/DeepSeek-R1-0528,19.5,18.0,17.5,19.0,18.5,19.0,18.5,18.0,19.5,18.0,19.0,18.5,19.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
33,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,19.0,19.0,18.5,18.0,19.0,19.0,19.0,19.0,18.5,19.0,19.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,18.5,18.5,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35,deepseek-ai/DeepSeek-R1-0528,19.0,18.5,18.0,18.5,19.0,18.5,19.0,18.5,19.0,18.5,19.0,19.0,19.0,4.0,3.5,2.5,2.0,1.5,1.0,1.0,0.5,0.0
36,deepseek-ai/DeepSeek-R1-0528,18.0,19.0,18.5,19.0,18.5,18.0,19.0,18.5,19.0,18.5,19.0,19.0,19.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
37,deepseek-ai/DeepSeek-R1-0528,18.0,17.5,16.0,18.5,19.0,18.0,18.0,17.0,18.5,18.0,19.0,18.5,18.5,4.0,6.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0
38,deepseek-ai/DeepSeek-R1-0528,19.5,18.0,17.5,18.5,19.0,18.0,19.0,18.5,19.0,18.5,19.0,19.5,19.5,3.0,4.0,2.5,2.0,1.5,1.0,1.0,1.0,1.0
39,deepseek-ai/DeepSeek-R1-0528,19.5,18.0,17.5,18.5,19.0,18.0,19.0,18.5,19.0,18.5,19.0,19.5,19.5,2.0,3.0,1.5,2.5,1.0,0.5,1.5,1.0,1.5
40,deepseek-ai/DeepSeek-R1-0528,19.5,18.0,19.0,18.5,19.0,18.0,19.5,19.0,19.0,19.0,19.0,19.5,19.5,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
41,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,17.0,18.0,19.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
42,deepseek-ai/DeepSeek-R1-0528,19.0,18.5,19.0,19.0,18.5,18.0,18.5,19.0,19.0,18.0,18.5,18.5,18.5,4.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0
43,deepseek-ai/DeepSeek-R1-0528,18.0,19.0,18.5,19.0,18.0,18.5,19.0,18.5,19.0,18.0,19.0,19.0,19.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
44,deepseek-ai/DeepSeek-R1-0528,19.5,18.0,17.5,19.0,18.5,19.0,18.5,18.0,19.0,18.0,19.0,18.5,19.0,2.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
45,deepseek-ai/DeepSeek-R1-0528,19.0,18.5,19.0,18.0,19.5,18.5,19.0,18.5,19.0,18.0,19.0,19.0,19.0,3.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
46,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,17.5,18.5,19.0,18.0,19.0,18.5,19.0,18.5,19.0,19.0,19.0,4.0,6.0,5.0,7.0,5.0,4.0,6.0,8.0,9.0
47,deepseek-ai/DeepSeek-R1-0528,19.5,18.0,18.5,19.0,19.0,18.5,19.0,19.0,19.5,19.0,19.0,19.5,19.5,2.0,3.0,1.5,1.0,0.5,0.0,0.0,0.0,0.0
48,deepseek-ai/DeepSeek-R1-0528,19.5,18.0,17.5,18.5,19.0,18.0,19.0,18.5,19.0,18.5,19.0,19.0,19.0,2.0,3.0,1.5,2.5,1.0,0.5,1.5,0.0,0.0
49,deepseek-ai/DeepSeek-R1-0528,19.5,18.0,18.5,19.0,19.0,18.5,18.5,18.0,19.0,18.5,19.0,18.5,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,deepseek-ai/DeepSeek-R1-0528,19.0,18.5,18.0,19.0,19.5,19.0,18.5,18.0,19.0,18.5,19.0,18.5,19.0,2.0,3.0,2.5,1.5,1.0,1.0,1.5,1.0,1.5
51,deepseek-ai/DeepSeek-R1-0528,19.5,18.0,17.5,19.0,18.5,18.0,19.0,18.5,19.0,18.5,19.0,19.0,19.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
52,deepseek-ai/DeepSeek-R1-0528,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,19.0,1.0,0.0,18.0,1.0,0.0,0.0
53,deepseek-ai/DeepSeek-R1-0528,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0
54,deepseek-ai/DeepSeek-R1-0528,19.0,18.5,18.0,18.5,19.0,18.5,19.0,18.5,19.0,18.0,19.0,19.0,19.0,4.0,3.5,3.0,2.5,2.0,1.5,1.0,1.5,1.0
55,deepseek-ai/DeepSeek-R1-0528,19.5,18.0,17.5,18.5,19.0,18.0,19.0,18.5,19.0,18.5,19.5,19.5,19.5,2.0,1.5,1.0,1.0,1.0,0.5,0.5,0.0,0.0
56,deepseek-ai/DeepSeek-R1-0528,18.0,19.0,18.5,19.0,18.0,18.5,19.0,18.5,19.0,18.0,19.0,19.0,19.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
57,deepseek-ai/DeepSeek-R1-0528,18.0,17.5,16.0,18.5,19.0,18.0,19.0,18.5,19.0,18.5,19.0,19.5,19.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0
58,deepseek-ai/DeepSeek-R1-0528,19.5,18.0,19.0,19.0,18.5,18.0,19.5,19.5,19.5,19.0,18.5,19.5,19.5,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
59,deepseek-ai/DeepSeek-R1-0528,19.5,18.0,17.5,18.5,19.0,18.0,19.0,18.5,19.0,18.5,19.5,19.5,19.5,2.0,3.0,1.5,2.5,1.0,1.0,2.0,1.5,1.5
60,deepseek-ai/DeepSeek-R1-0528,18.0,19.0,18.5,19.0,18.0,18.5,19.0,19.0,19.0,18.5,19.0,19.0,19.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
61,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,17.5,19.0,18.5,19.0,18.0,17.5,19.0,18.0,19.0,18.5,19.0,2.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
62,deepseek-ai/DeepSeek-R1-0528,18.0,19.0,18.5,19.0,18.5,18.0,18.5,18.0,19.0,18.5,19.0,18.5,18.5,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
63,deepseek-ai/DeepSeek-R1-0528,18.0,19.0,18.5,19.0,18.0,18.5,19.0,18.5,19.0,18.0,19.0,19.0,19.0,4.0,6.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0
64,deepseek-ai/DeepSeek-R1-0528,19.5,18.0,17.5,18.5,19.0,18.5,19.0,18.5,19.0,18.5,19.0,19.0,19.0,2.0,1.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0
65,deepseek-ai/DeepSeek-R1-0528,19.0,18.5,19.5,19.0,19.0,19.5,19.0,19.5,19.0,19.0,19.0,19.5,19.5,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
66,deepseek-ai/DeepSeek-R1-0528,19.5,18.0,17.5,18.5,19.0,18.0,19.0,18.5,19.0,18.5,19.0,19.5,19.5,3.0,4.0,2.5,3.5,2.0,1.5,2.5,1.0,1.5
67,deepseek-ai/DeepSeek-R1-0528,19.5,18.0,17.5,18.5,19.0,18.0,19.0,18.5,19.0,18.5,19.0,19.5,19.5,2.0,1.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0
68,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,18.0,18.0,19.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
69,deepseek-ai/DeepSeek-R1-0528,18.0,17.5,16.0,18.5,19.0,17.0,18.0,16.5,18.5,18.0,18.5,18.5,18.5,3.0,4.0,2.0,1.0,1.0,0.5,0.5,0.0,0.0
70,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,19.0,19.0,18.0,18.0,19.0,19.0,19.0,19.0,18.0,19.0,19.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
71,deepseek-ai/DeepSeek-R1-0528,19.0,18.5,18.0,18.5,19.5,19.0,19.0,18.5,19.0,18.5,19.0,19.5,19.5,4.0,3.5,2.5,2.0,1.5,1.0,1.0,0.5,0.0
72,deepseek-ai/DeepSeek-R1-0528,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
73,deepseek-ai/DeepSeek-R1-0528,18.0,0.0,0.0,0.0,19.0,18.0,17.0,18.0,19.0,18.0,19.0,18.5,18.5,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
74,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,18.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
75,deepseek-ai/DeepSeek-R1-0528,18.0,19.0,18.5,19.0,19.5,18.0,19.0,18.5,19.0,19.0,19.0,19.5,19.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
76,deepseek-ai/DeepSeek-R1-0528,19.0,18.5,18.0,19.0,18.5,18.0,18.5,18.0,19.0,18.5,19.0,18.5,18.5,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
77,deepseek-ai/DeepSeek-R1-0528,19.5,18.0,19.0,19.0,18.5,18.0,17.5,18.0,19.0,18.5,18.5,18.0,18.5,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
78,deepseek-ai/DeepSeek-R1-0528,19.5,18.0,17.5,18.5,19.0,18.0,19.0,18.5,19.0,18.5,19.5,19.5,19.5,3.0,4.0,3.5,2.5,2.0,1.5,2.5,1.0,1.5
79,deepseek-ai/DeepSeek-R1-0528,19.5,18.0,19.0,19.5,18.5,18.0,19.0,19.5,19.0,18.5,18.5,19.0,19.0,2.0,4.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
80,deepseek-ai/DeepSeek-R1-0528,19.5,18.0,17.0,18.5,19.0,18.5,19.0,18.5,19.0,19.0,19.5,19.5,19.5,2.0,4.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
81,deepseek-ai/DeepSeek-R1-0528,18.0,19.0,18.5,19.0,18.0,18.5,19.0,18.5,19.0,18.0,19.0,19.0,19.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
82,deepseek-ai/DeepSeek-R1-0528,19.5,18.0,17.5,18.5,19.0,18.0,18.5,18.0,19.0,18.5,19.0,19.0,19.0,2.0,1.5,1.0,1.0,0.5,0.0,0.0,0.0,0.0
83,deepseek-ai/DeepSeek-R1-0528,19.5,18.0,17.5,19.0,18.5,18.0,19.0,18.5,19.0,18.0,18.5,19.0,19.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
84,deepseek-ai/DeepSeek-R1-0528,18.0,19.0,18.5,19.0,18.0,19.0,18.5,18.0,19.0,18.0,19.0,18.5,18.5,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
85,deepseek-ai/DeepSeek-R1-0528,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
86,deepseek-ai/DeepSeek-R1-0528,19.0,17.5,18.0,18.5,19.0,18.0,19.0,18.5,19.0,18.5,19.0,19.0,19.0,4.0,6.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0
87,deepseek-ai/DeepSeek-R1-0528,19.5,18.0,17.5,19.0,18.5,18.0,19.0,18.5,19.0,18.5,19.0,19.0,19.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
88,deepseek-ai/DeepSeek-R1-0528,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,deepseek-ai/DeepSeek-R1-0528,18.0,19.0,18.5,19.0,19.5,19.0,19.5,19.0,19.0,19.0,19.5,19.5,19.5,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
90,deepseek-ai/DeepSeek-R1-0528,19.5,18.0,19.0,19.0,18.5,18.5,19.0,19.5,19.0,18.5,18.5,19.0,19.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
91,deepseek-ai/DeepSeek-R1-0528,19.5,18.0,18.5,19.0,19.0,18.5,18.5,19.0,19.5,19.0,19.0,19.0,19.0,4.0,3.5,2.5,2.0,1.5,1.0,1.0,0.5,0.0
92,deepseek-ai/DeepSeek-R1-0528,19.0,18.5,18.0,19.0,18.5,18.0,19.0,18.5,19.0,18.0,19.0,19.0,19.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
93,deepseek-ai/DeepSeek-R1-0528,19.0,18.5,17.0,18.0,19.5,18.5,18.0,17.5,19.0,18.0,19.0,18.5,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,deepseek-ai/DeepSeek-R1-0528,18.0,19.0,18.5,19.0,19.5,19.0,18.5,18.0,19.0,18.5,19.0,18.5,19.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
95,deepseek-ai/DeepSeek-R1-0528,18.0,19.0,18.5,19.0,18.0,18.5,19.0,18.5,19.0,18.0,19.0,19.0,19.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
96,zai-org/GLM-4.5,19.5,18.0,17.5,19.0,18.5,18.0,17.0,16.5,19.0,17.5,18.5,18.0,18.5,2.0,1.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0
97,zai-org/GLM-4.5,19.0,18.5,19.5,19.0,19.0,18.5,19.0,19.5,19.0,18.5,19.0,19.0,19.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
98,zai-org/GLM-4.5,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
99,zai-org/GLM-4.5,19.5,18.0,17.5,18.5,19.0,18.0,19.5,19.0,19.5,19.0,19.0,19.5,19.5,2.0,4.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
100,zai-org/GLM-4.5,19.0,18.5,18.0,18.5,19.0,18.0,19.0,18.5,19.0,18.5,19.0,19.0,19.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
101,zai-org/GLM-4.5,18.0,19.0,18.5,19.0,18.0,18.5,19.0,18.5,19.0,18.5,19.0,19.0,19.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
102,zai-org/GLM-4.5,19.0,18.0,19.0,19.0,18.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
103,zai-org/GLM-4.5,19.5,18.0,17.5,18.5,19.0,18.5,19.0,18.5,19.0,18.0,19.0,19.5,19.5,2.0,3.0,1.5,2.5,1.0,1.0,2.0,1.5,1.5
104,zai-org/GLM-4.5,19.5,18.0,17.5,18.5,19.0,18.0,19.0,18.5,19.0,18.5,19.0,19.5,19.5,2.0,3.0,1.5,2.5,1.0,1.0,1.5,1.0,1.0
105,zai-org/GLM-4.5,19.0,18.0,17.0,18.0,19.0,19.0,18.0,18.0,19.0,18.0,19.0,18.5,18.5,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
106,zai-org/GLM-4.5,19.0,18.0,18.0,18.0,17.0,17.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
107,zai-org/GLM-4.5,18.0,19.0,18.5,18.0,19.5,18.0,19.0,18.5,19.0,18.5,19.0,19.0,19.0,3.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
108,zai-org/GLM-4.5,19.5,18.0,17.5,19.0,18.5,19.0,18.5,18.0,19.0,18.0,19.0,18.5,19.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
109,zai-org/GLM-4.5,19.5,18.0,19.0,19.0,18.5,18.0,19.5,19.0,19.0,19.0,19.0,19.5,19.5,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
110,zai-org/GLM-4.5,19.5,18.0,17.5,18.5,19.0,18.0,19.0,18.5,19.0,18.5,19.5,19.5,19.5,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
111,zai-org/GLM-4.5,19.5,18.0,19.0,18.5,19.0,18.5,19.0,19.5,19.0,19.0,18.5,19.0,19.0,2.0,4.0,1.5,3.0,2.5,1.0,2.0,0.5,1.0
112,zai-org/GLM-4.5,19.5,18.0,17.5,19.0,18.5,18.0,19.0,18.5,19.0,18.0,18.5,19.0,19.0,2.0,1.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0
113,zai-org/GLM-4.5,19.5,18.0,19.0,19.0,18.5,18.0,18.5,18.5,19.0,18.5,18.5,18.5,18.5,3.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
114,zai-org/GLM-4.5,19.0,18.5,17.0,18.0,19.5,18.5,18.0,17.5,18.5,18.0,18.5,18.5,18.5,2.0,3.0,1.5,2.5,1.0,1.0,1.5,1.0,1.5
115,zai-org/GLM-4.5,19.5,18.0,17.5,18.5,19.0,18.0,19.0,18.5,19.0,18.5,19.0,19.5,19.5,2.0,3.0,2.5,1.5,1.0,0.5,1.5,0.0,0.0
116,zai-org/GLM-4.5,18.0,19.0,18.5,19.0,18.0,19.0,18.5,18.0,19.0,18.5,19.0,18.5,19.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
117,zai-org/GLM-4.5,18.0,19.0,18.5,19.0,18.0,18.5,19.0,18.5,19.0,18.0,19.0,19.0,19.0,4.0,6.0,5.0,7.0,8.0,9.0,8.0,10.0,10.0
118,zai-org/GLM-4.5,18.0,17.5,18.5,18.0,19.0,18.5,19.0,19.5,19.0,18.0,19.0,19.5,19.0,3.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
119,zai-org/GLM-4.5,19.5,18.0,17.5,19.0,18.5,18.0,19.0,18.5,19.0,18.5,19.0,19.0,19.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
120,zai-org/GLM-4.5,18.0,19.0,18.5,19.0,18.0,18.5,19.0,18.5,19.0,18.0,19.0,19.0,19.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
121,zai-org/GLM-4.5,19.0,18.5,18.0,18.5,19.0,18.5,19.0,18.5,19.0,18.5,19.0,19.0,19.0,4.0,3.5,2.5,2.0,1.5,1.0,1.0,1.0,1.0
122,zai-org/GLM-4.5,19.5,18.0,18.5,19.0,19.0,18.5,19.0,18.5,19.5,19.0,19.0,19.5,19.5,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
