index,model,Adherence to Instructions_score,Believable Character Actions_score,Nuanced Characters_score,Consistent Voice / Tone of Writing_score,Imagery and Descriptive Quality_score,Elegant Prose_score,Emotionally Engaging_score,Emotionally Complex_score,Coherent_score,Well-earned Lightness or Darkness_score,Sentences Flow Naturally_score,Overall Reader Engagement_score,Overall Impression_score,Meandering_score,Weak Dialogue_score,Tell-Don't-Show_score,Unsurprising or Uncreative_score,Amateurish_score,Purple Prose_score,Overwrought_score,Incongruent Ending Positivity_score,Unearned Transformations_score
12,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,18.0,18.0,17.0,17.0,18.0,17.0,19.0,18.0,17.0,18.0,18.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,2.0,2.0
13,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,18.0,18.0,17.0,16.0,17.0,16.0,19.0,17.0,17.0,18.0,18.0,3.0,2.0,3.0,5.0,3.0,5.0,4.0,2.0,2.0
14,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,16.0,18.0,17.0,16.0,17.0,15.0,18.0,17.0,17.0,18.0,17.0,3.0,4.0,4.0,5.0,3.0,6.0,7.0,2.0,3.0
15,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,17.0,18.0,19.0,17.0,18.0,17.0,19.0,18.0,17.0,18.0,18.0,3.0,4.0,3.0,5.0,3.0,5.0,4.0,2.0,2.0
16,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,17.0,18.0,18.0,16.0,17.0,16.0,18.0,17.0,17.0,18.0,18.0,3.0,4.0,3.0,6.0,3.0,5.0,4.0,1.0,2.0
17,deepseek-ai/DeepSeek-R1-0528,18.0,17.0,15.0,18.0,17.0,16.0,16.0,15.0,18.0,17.0,17.0,17.0,17.0,4.0,5.0,3.0,4.0,3.0,6.0,5.0,2.0,2.0
18,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,17.0,18.0,19.0,17.0,18.0,17.0,18.0,18.0,18.0,18.0,18.0,4.0,0.0,2.0,3.0,2.0,3.0,3.0,1.0,0.0
19,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,17.0,18.0,18.0,17.0,18.0,17.0,19.0,18.0,18.0,18.0,18.0,3.0,2.0,3.0,5.0,3.0,4.0,3.0,2.0,3.0
20,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,17.0,19.0,16.0,17.0,17.0,18.0,19.0,17.0,18.0,18.0,18.0,4.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0
21,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,18.0,19.0,17.0,16.0,18.0,18.0,19.0,18.0,17.0,18.0,18.0,3.0,2.0,2.0,4.0,2.0,4.0,3.0,1.0,1.0
22,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,17.0,18.0,16.0,17.0,18.0,19.0,18.0,17.0,17.0,18.0,18.0,4.0,3.0,2.0,5.0,3.0,3.0,4.0,1.0,1.0
23,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,14.0,17.0,18.0,16.0,15.0,13.0,19.0,16.0,17.0,18.0,18.0,3.0,,4.0,6.0,3.0,7.0,6.0,1.0,2.0
24,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,17.0,19.0,19.0,18.0,18.0,17.0,19.0,18.0,18.0,19.0,19.0,3.0,4.0,2.0,4.0,2.0,3.0,3.0,1.0,1.0
25,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,18.0,19.0,18.0,17.0,17.0,17.0,19.0,18.0,18.0,18.0,18.0,3.0,2.0,4.0,3.0,2.0,4.0,3.0,1.0,1.0
26,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,18.0,18.0,17.0,16.0,17.0,17.0,18.0,17.0,17.0,18.0,18.0,4.0,2.0,3.0,5.0,3.0,5.0,4.0,2.0,1.0
27,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,17.0,18.0,17.0,16.0,17.0,16.0,18.0,17.0,16.0,17.0,17.0,3.0,2.0,3.0,5.0,3.0,5.0,4.0,1.0,0.0
28,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,16.0,18.0,17.0,16.0,18.0,17.0,18.0,17.0,18.0,18.0,18.0,3.0,,4.0,6.0,3.0,2.0,3.0,1.0,2.0
29,deepseek-ai/DeepSeek-R1-0528,19.0,17.0,15.0,18.0,17.0,16.0,16.0,15.0,18.0,17.0,17.0,18.0,18.0,4.0,3.0,5.0,3.0,2.0,2.0,3.0,1.0,1.0
30,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,17.0,18.0,18.0,17.0,16.0,16.0,19.0,17.0,17.0,18.0,18.0,3.0,4.0,3.0,6.0,3.0,5.0,5.0,2.0,2.0
31,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,17.0,18.0,18.0,16.0,17.0,16.0,18.0,17.0,17.0,18.0,18.0,3.0,4.0,3.0,4.0,3.0,5.0,5.0,2.0,2.0
32,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,17.0,18.0,18.0,16.0,17.0,16.0,19.0,17.0,17.0,18.0,18.0,3.0,2.0,4.0,5.0,3.0,6.0,5.0,1.0,1.0
33,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,18.0,17.0,18.0,16.0,17.0,18.0,18.0,17.0,17.0,18.0,18.0,4.0,3.0,4.0,5.0,3.0,6.0,5.0,2.0,3.0
34,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,17.0,18.0,19.0,17.0,18.0,16.0,19.0,17.0,18.0,18.0,18.0,3.0,3.0,2.0,5.0,3.0,5.0,4.0,2.0,3.0
35,deepseek-ai/DeepSeek-R1-0528,19.0,17.0,16.0,18.0,17.0,16.0,17.0,15.0,18.0,17.0,17.0,18.0,17.0,4.0,5.0,3.0,6.0,3.0,5.0,4.0,1.0,1.0
36,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,17.0,18.0,18.0,16.0,17.0,17.0,19.0,17.0,17.0,18.0,18.0,3.0,4.0,3.0,5.0,3.0,5.0,4.0,2.0,1.0
37,deepseek-ai/DeepSeek-R1-0528,20.0,19.0,19.0,20.0,19.0,18.0,18.0,17.0,19.0,18.0,18.0,19.0,19.0,3.0,2.0,2.0,2.0,1.0,4.0,3.0,1.0,1.0
38,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,17.0,18.0,17.0,16.0,17.0,16.0,19.0,17.0,17.0,18.0,18.0,3.0,2.0,4.0,5.0,3.0,4.0,3.0,2.0,2.0
39,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,17.0,18.0,18.0,17.0,17.0,16.0,19.0,17.0,18.0,18.0,18.0,3.0,2.0,3.0,5.0,3.0,6.0,5.0,1.0,1.0
40,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,17.0,16.0,17.0,15.0,16.0,17.0,18.0,17.0,16.0,17.0,17.0,5.0,6.0,4.0,8.0,4.0,7.0,6.0,2.0,1.0
41,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,17.0,18.0,19.0,17.0,18.0,16.0,19.0,18.0,17.0,18.0,18.0,3.0,2.0,2.0,4.0,3.0,5.0,5.0,1.0,1.0
42,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,18.0,19.0,19.0,17.0,18.0,17.0,19.0,18.0,18.0,18.0,18.0,3.0,2.0,2.0,4.0,2.0,3.0,3.0,1.0,1.0
43,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,16.0,18.0,18.0,17.0,17.0,15.0,19.0,18.0,17.0,18.0,18.0,3.0,5.0,3.0,6.0,3.0,5.0,5.0,1.0,1.0
44,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,17.0,18.0,17.0,16.0,17.0,16.0,19.0,17.0,18.0,18.0,18.0,3.0,2.0,3.0,5.0,3.0,4.0,3.0,1.0,1.0
45,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,17.0,18.0,17.0,16.0,17.0,15.0,18.0,16.0,17.0,18.0,18.0,3.0,2.0,2.0,5.0,3.0,4.0,4.0,3.0,5.0
46,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,15.0,18.0,17.0,16.0,18.0,17.0,19.0,18.0,17.0,18.0,18.0,3.0,8.0,4.0,5.0,3.0,2.0,2.0,1.0,2.0
47,deepseek-ai/DeepSeek-R1-0528,19.0,17.0,16.0,18.0,18.0,16.0,17.0,16.0,18.0,17.0,17.0,18.0,17.0,4.0,5.0,3.0,6.0,4.0,7.0,6.0,2.0,2.0
48,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,17.0,18.0,18.0,16.0,17.0,16.0,18.0,17.0,17.0,18.0,18.0,3.0,4.0,3.0,5.0,3.0,6.0,5.0,1.0,1.0
49,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,18.0,19.0,18.0,18.0,17.0,17.0,19.0,18.0,18.0,18.0,18.0,3.0,3.0,4.0,4.0,2.0,3.0,2.0,1.0,1.0
50,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,17.0,18.0,19.0,17.0,18.0,17.0,19.0,18.0,18.0,18.0,18.0,3.0,,2.0,4.0,2.0,4.0,3.0,1.0,0.0
51,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,17.0,19.0,18.0,17.0,18.0,17.0,19.0,18.0,18.0,18.0,18.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0
52,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,17.0,18.0,16.0,16.0,17.0,16.0,18.0,17.0,17.0,18.0,18.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0
53,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,17.0,18.0,17.0,16.0,18.0,17.0,18.0,17.0,17.0,18.0,18.0,4.0,3.0,2.0,4.0,3.0,5.0,5.0,2.0,2.0
54,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,17.0,19.0,18.0,17.0,19.0,18.0,18.0,18.0,18.0,18.0,18.0,3.0,2.0,2.0,6.0,2.0,3.0,4.0,1.0,1.0
55,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,14.0,18.0,19.0,17.0,16.0,13.0,19.0,17.0,18.0,18.0,18.0,3.0,5.0,3.0,6.0,2.0,4.0,3.0,1.0,1.0
56,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,17.0,18.0,19.0,17.0,18.0,17.0,19.0,18.0,18.0,18.0,18.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0,1.0,1.0
57,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,17.0,18.0,17.0,16.0,16.0,15.0,18.0,17.0,16.0,18.0,18.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,2.0,2.0
58,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,17.0,18.0,17.0,16.0,16.0,17.0,18.0,17.0,17.0,18.0,18.0,3.0,3.0,4.0,5.0,3.0,6.0,5.0,2.0,1.0
59,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,17.0,18.0,17.0,16.0,16.0,15.0,18.0,16.0,17.0,17.0,17.0,4.0,6.0,5.0,7.0,3.0,4.0,5.0,2.0,2.0
60,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,17.0,19.0,17.0,18.0,19.0,18.0,19.0,18.0,18.0,19.0,19.0,3.0,2.0,4.0,5.0,2.0,3.0,3.0,1.0,2.0
61,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,16.0,18.0,17.0,16.0,17.0,15.0,19.0,17.0,17.0,18.0,18.0,3.0,4.0,5.0,3.0,2.0,4.0,3.0,1.0,1.0
62,deepseek-ai/DeepSeek-R1-0528,19.0,17.0,16.0,17.0,18.0,16.0,16.0,15.0,18.0,16.0,17.0,17.0,17.0,4.0,3.0,4.0,5.0,3.0,6.0,5.0,2.0,2.0
63,deepseek-ai/DeepSeek-R1-0528,19.0,17.0,16.0,18.0,18.0,16.0,17.0,16.0,18.0,17.0,17.0,18.0,18.0,4.0,7.0,3.0,5.0,3.0,6.0,5.0,2.0,1.0
64,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,17.0,18.0,18.0,17.0,16.0,17.0,19.0,18.0,18.0,18.0,18.0,3.0,2.0,4.0,5.0,2.0,3.0,4.0,1.0,1.0
65,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,18.0,18.0,17.0,16.0,18.0,18.0,19.0,17.0,17.0,18.0,18.0,3.0,4.0,3.0,5.0,3.0,6.0,5.0,2.0,2.0
66,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,17.0,18.0,18.0,16.0,17.0,16.0,19.0,17.0,17.0,18.0,18.0,3.0,4.0,3.0,5.0,4.0,6.0,5.0,2.0,3.0
67,deepseek-ai/DeepSeek-R1-0528,19.0,17.0,15.0,18.0,16.0,15.0,17.0,14.0,18.0,16.0,17.0,17.0,17.0,4.0,5.0,4.0,7.0,5.0,6.0,5.0,2.0,2.0
68,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,17.0,18.0,17.0,16.0,17.0,17.0,18.0,17.0,17.0,17.0,17.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,1.0,1.0
69,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,17.0,19.0,18.0,17.0,17.0,16.0,19.0,18.0,17.0,18.0,18.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0
70,deepseek-ai/DeepSeek-R1-0528,19.0,17.0,16.0,17.0,16.0,15.0,16.0,15.0,18.0,16.0,16.0,17.0,17.0,4.0,5.0,6.0,5.0,4.0,6.0,5.0,3.0,6.0
71,deepseek-ai/DeepSeek-R1-0528,19.0,17.0,15.0,18.0,18.0,16.0,17.0,15.0,18.0,17.0,16.0,17.0,17.0,3.0,3.0,4.0,6.0,3.0,5.0,4.0,1.0,1.0
72,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,17.0,18.0,18.0,16.0,17.0,16.0,19.0,17.0,17.0,18.0,18.0,3.0,2.0,3.0,5.0,2.0,4.0,3.0,1.0,1.0
73,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,17.0,18.0,18.0,16.0,17.0,16.0,19.0,17.0,17.0,18.0,18.0,3.0,4.0,3.0,4.0,3.0,5.0,5.0,2.0,2.0
74,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,19.0,18.0,19.0,17.0,18.0,19.0,19.0,18.0,18.0,19.0,19.0,3.0,2.0,2.0,4.0,2.0,4.0,3.0,1.0,1.0
75,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,17.0,18.0,19.0,17.0,18.0,17.0,18.0,18.0,16.0,18.0,18.0,3.0,4.0,2.0,5.0,2.0,5.0,4.0,1.0,1.0
76,deepseek-ai/DeepSeek-R1-0528,18.0,17.0,16.0,18.0,16.0,17.0,15.0,14.0,18.0,16.0,17.0,17.0,17.0,4.0,3.0,4.0,5.0,3.0,2.0,2.0,3.0,2.0
77,deepseek-ai/DeepSeek-R1-0528,19.0,17.0,16.0,18.0,17.0,16.0,17.0,15.0,18.0,15.0,17.0,17.0,17.0,3.0,4.0,5.0,6.0,4.0,5.0,4.0,6.0,7.0
78,deepseek-ai/DeepSeek-R1-0528,18.0,16.0,12.0,17.0,15.0,14.0,16.0,13.0,17.0,16.0,15.0,17.0,16.0,5.0,8.0,7.0,6.0,5.0,4.0,4.0,3.0,4.0
79,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,17.0,19.0,18.0,17.0,18.0,17.0,19.0,18.0,18.0,18.0,18.0,3.0,2.0,3.0,5.0,2.0,4.0,4.0,1.0,1.0
80,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,17.0,19.0,18.0,17.0,18.0,17.0,19.0,18.0,18.0,18.0,18.0,3.0,2.0,2.0,3.0,2.0,5.0,4.0,1.0,1.0
81,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,18.0,19.0,18.0,17.0,17.0,18.0,19.0,18.0,18.0,18.0,18.0,3.0,2.0,3.0,5.0,2.0,4.0,3.0,2.0,2.0
82,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,17.0,18.0,19.0,17.0,18.0,17.0,19.0,18.0,18.0,18.0,18.0,3.0,,2.0,4.0,2.0,5.0,4.0,1.0,1.0
83,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,17.0,18.0,18.0,17.0,18.0,17.0,19.0,18.0,18.0,18.0,18.0,3.0,2.0,3.0,5.0,2.0,3.0,3.0,2.0,2.0
84,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,17.0,19.0,16.0,17.0,16.0,15.0,18.0,16.0,17.0,17.0,17.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,2.0
85,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,19.0,18.0,19.0,18.0,19.0,19.0,19.0,18.0,18.0,19.0,19.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0
86,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,19.0,18.0,17.0,17.0,19.0,19.0,18.0,18.0,18.0,19.0,19.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,1.0,1.0
87,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,14.0,18.0,18.0,17.0,16.0,13.0,19.0,17.0,18.0,18.0,18.0,3.0,12.0,4.0,7.0,3.0,6.0,5.0,2.0,2.0
88,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,17.0,18.0,19.0,17.0,18.0,17.0,19.0,17.0,18.0,18.0,18.0,3.0,4.0,3.0,5.0,3.0,5.0,6.0,5.0,4.0
89,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,17.0,18.0,17.0,16.0,16.0,15.0,18.0,17.0,17.0,18.0,18.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,1.0,1.0
90,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,18.0,18.0,18.0,17.0,17.0,17.0,19.0,18.0,17.0,18.0,18.0,3.0,2.0,3.0,4.0,2.0,5.0,4.0,1.0,1.0
91,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,17.0,18.0,17.0,16.0,17.0,16.0,19.0,17.0,17.0,18.0,18.0,3.0,2.0,3.0,4.0,3.0,5.0,4.0,1.0,1.0
92,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,17.0,18.0,17.0,16.0,18.0,17.0,18.0,18.0,17.0,18.0,18.0,3.0,,5.0,4.0,3.0,4.0,3.0,1.0,2.0
93,deepseek-ai/DeepSeek-R1-0528,19.0,17.0,14.0,18.0,17.0,16.0,17.0,15.0,18.0,18.0,17.0,18.0,18.0,4.0,6.0,5.0,3.0,2.0,3.0,3.0,1.0,1.0
94,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,17.0,18.0,19.0,17.0,16.0,17.0,19.0,17.0,18.0,18.0,18.0,3.0,4.0,5.0,4.0,2.0,5.0,4.0,1.0,1.0
95,deepseek-ai/DeepSeek-R1-0528,19.0,18.0,17.0,18.0,19.0,17.0,18.0,18.0,19.0,18.0,17.0,18.0,18.0,3.0,2.0,2.0,4.0,3.0,5.0,4.0,1.0,1.0
96,zai-org/GLM-4.5,19.0,17.0,15.0,18.0,17.0,16.0,17.0,15.0,19.0,17.0,17.0,18.0,18.0,3.0,4.0,3.0,5.0,3.0,5.0,4.0,1.0,1.0
97,zai-org/GLM-4.5,19.0,18.0,18.0,17.0,18.0,16.0,17.0,18.0,19.0,17.0,17.0,18.0,18.0,3.0,4.0,3.0,5.0,3.0,6.0,5.0,2.0,2.0
98,zai-org/GLM-4.5,18.0,17.0,16.0,17.0,18.0,16.0,17.0,15.0,17.0,16.0,17.0,17.0,17.0,4.0,3.0,3.0,5.0,4.0,6.0,5.0,3.0,3.0
99,zai-org/GLM-4.5,19.0,18.0,17.0,18.0,17.0,16.0,17.0,16.0,19.0,17.0,17.0,18.0,18.0,3.0,2.0,3.0,5.0,3.0,5.0,4.0,1.0,1.0
100,zai-org/GLM-4.5,12.0,18.0,17.0,18.0,17.0,16.0,17.0,17.0,18.0,17.0,17.0,17.0,16.0,3.0,4.0,3.0,5.0,3.0,4.0,4.0,2.0,2.0
101,zai-org/GLM-4.5,19.0,18.0,17.0,19.0,18.0,17.0,16.0,15.0,18.0,17.0,17.0,18.0,18.0,3.0,4.0,3.0,4.0,2.0,5.0,4.0,1.0,1.0
102,zai-org/GLM-4.5,19.0,17.0,16.0,17.0,15.0,14.0,16.0,15.0,18.0,16.0,17.0,16.0,16.0,4.0,5.0,6.0,7.0,5.0,6.0,5.0,3.0,6.0
103,zai-org/GLM-4.5,19.0,17.0,16.0,18.0,17.0,16.0,16.0,15.0,18.0,17.0,17.0,17.0,17.0,3.0,4.0,6.0,5.0,3.0,5.0,5.0,2.0,1.0
104,zai-org/GLM-4.5,19.0,18.0,17.0,18.0,17.0,16.0,17.0,16.0,19.0,17.0,17.0,18.0,18.0,3.0,5.0,4.0,6.0,3.0,5.0,4.0,2.0,1.0
105,zai-org/GLM-4.5,19.0,18.0,17.0,18.0,17.0,16.0,17.0,16.0,18.0,17.0,17.0,18.0,18.0,3.0,4.0,5.0,4.0,3.0,5.0,5.0,1.0,2.0
106,zai-org/GLM-4.5,19.0,18.0,17.0,18.0,19.0,17.0,18.0,18.0,18.0,17.0,17.0,18.0,18.0,3.0,2.0,2.0,4.0,2.0,3.0,3.0,1.0,1.0
107,zai-org/GLM-4.5,18.0,19.0,18.0,19.0,18.0,17.0,18.0,17.0,18.0,18.0,18.0,18.0,18.0,3.0,2.0,2.0,4.0,2.0,3.0,3.0,0.0,0.0
108,zai-org/GLM-4.5,19.0,18.0,17.0,19.0,18.0,18.0,17.0,16.0,19.0,18.0,19.0,18.0,18.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0
109,zai-org/GLM-4.5,18.0,17.0,16.0,17.0,16.0,15.0,16.0,14.0,18.0,15.0,16.0,16.0,16.0,4.0,3.0,5.0,7.0,4.0,5.0,6.0,6.0,7.0
110,zai-org/GLM-4.5,19.0,17.0,15.0,18.0,17.0,16.0,18.0,16.0,19.0,18.0,17.0,18.0,18.0,3.0,8.0,5.0,4.0,3.0,2.0,2.0,1.0,2.0
111,zai-org/GLM-4.5,19.0,18.0,17.0,18.0,18.0,16.0,17.0,16.0,19.0,17.0,17.0,18.0,18.0,3.0,2.0,3.0,5.0,3.0,5.0,4.0,1.0,1.0
112,zai-org/GLM-4.5,19.0,18.0,17.0,18.0,18.0,17.0,18.0,17.0,19.0,18.0,18.0,18.0,18.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,1.0,2.0
113,zai-org/GLM-4.5,19.0,18.0,18.0,19.0,19.0,18.0,17.0,17.0,19.0,18.0,18.0,18.0,18.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0
114,zai-org/GLM-4.5,19.0,18.0,17.0,18.0,19.0,17.0,17.0,16.0,19.0,17.0,18.0,18.0,18.0,3.0,,2.0,5.0,2.0,4.0,4.0,1.0,1.0
115,zai-org/GLM-4.5,19.0,18.0,17.0,18.0,18.0,17.0,18.0,16.0,19.0,17.0,18.0,18.0,18.0,3.0,2.0,4.0,5.0,3.0,4.0,4.0,3.0,5.0
116,zai-org/GLM-4.5,19.0,18.0,17.0,19.0,16.0,17.0,18.0,16.0,19.0,17.0,18.0,18.0,18.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,2.0,2.0
117,zai-org/GLM-4.5,19.0,18.0,17.0,18.0,17.0,16.0,18.0,17.0,18.0,16.0,17.0,18.0,17.0,4.0,3.0,3.0,5.0,3.0,5.0,6.0,2.0,1.0
118,zai-org/GLM-4.5,16.0,18.0,17.0,18.0,17.0,16.0,18.0,19.0,17.0,17.0,17.0,18.0,17.0,4.0,3.0,3.0,5.0,3.0,4.0,5.0,2.0,2.0
119,zai-org/GLM-4.5,18.0,17.0,14.0,16.0,17.0,15.0,15.0,13.0,18.0,16.0,16.0,17.0,17.0,3.0,,4.0,6.0,3.0,5.0,4.0,2.0,2.0
120,zai-org/GLM-4.5,19.0,18.0,17.0,18.0,19.0,17.0,18.0,18.0,19.0,18.0,18.0,18.0,18.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0
121,zai-org/GLM-4.5,19.0,18.0,17.0,18.0,17.0,16.0,16.0,17.0,18.0,17.0,16.0,18.0,18.0,3.0,4.0,5.0,4.0,3.0,5.0,4.0,2.0,2.0
122,zai-org/GLM-4.5,19.0,18.0,17.0,18.0,17.0,16.0,17.0,16.0,19.0,17.0,17.0,18.0,18.0,3.0,3.0,5.0,4.0,3.0,6.0,5.0,2.0,2.0
